data set,fold,shrinkage,row proportion,evaluated splits,depth,accuracy
imdb_big,2,0.05,0.6,sqrt,8,0.6264179480715906
imdb_big,2,0.05,0.8,0.2,2,0.5758759768086715
imdb_big,2,0.05,0.8,0.2,4,0.6150743634988657
imdb_big,2,0.05,0.8,0.2,6,0.623897151499874
imdb_big,2,0.05,0.8,0.2,8,0.6298210234434081
imdb_big,2,0.05,0.8,0.4,2,0.5758759768086715
imdb_big,2,0.05,0.8,0.4,4,0.6202419964708848
imdb_big,2,0.05,0.8,0.4,6,0.6303251827577514
imdb_big,2,0.05,0.8,0.4,8,0.6325938996722964
imdb_big,2,0.05,0.8,0.6,2,0.5760020166372574
imdb_big,2,0.05,0.8,0.6,4,0.6221325938996723
imdb_big,2,0.05,0.8,0.6,6,0.6288127048147214
imdb_big,2,0.05,0.8,0.6,8,0.6352407360725989
imdb_big,2,0.05,0.8,0.8,2,0.5760020166372574
imdb_big,2,0.05,0.8,0.8,4,0.6225107133854298
imdb_big,2,0.05,0.8,0.8,6,0.6312074615578522
imdb_big,2,0.05,0.8,0.8,8,0.6312074615578522
imdb_big,2,0.05,0.8,1.0,2,0.5761280564658432
imdb_big,2,0.05,0.8,1.0,4,0.6218805142425007
imdb_big,2,0.05,0.8,1.0,6,0.6301991429291656
imdb_big,2,0.05,0.8,1.0,8,0.6346105369296697
imdb_big,2,0.05,0.8,sqrt,2,0.5758759768086715
imdb_big,2,0.05,0.8,sqrt,4,0.6115452482984624
imdb_big,2,0.05,0.8,sqrt,6,0.6249054701285607
imdb_big,2,0.05,0.8,sqrt,8,0.6301991429291656
imdb_big,2,0.05,1.0,0.2,2,0.5758759768086715
imdb_big,2,0.05,1.0,0.2,4,0.6153264431560374
imdb_big,2,0.05,1.0,0.2,6,0.6254096294429039
imdb_big,2,0.05,1.0,0.2,8,0.6286866649861356
imdb_big,2,0.05,1.0,0.4,2,0.5758759768086715
imdb_big,2,0.05,1.0,0.4,4,0.6192336778421982
imdb_big,2,0.05,1.0,0.4,6,0.6322157801865389
imdb_big,2,0.05,1.0,0.4,8,0.6318376607007814
imdb_big,2,0.05,1.0,0.6,2,0.5758759768086715
imdb_big,2,0.05,1.0,0.6,4,0.6232669523569448
imdb_big,2,0.05,1.0,0.6,6,0.6291908243004789
imdb_big,2,0.05,1.0,0.6,8,0.6320897403579531
imdb_big,2,0.05,1.0,0.8,2,0.5758759768086715
imdb_big,2,0.05,1.0,0.8,4,0.6220065540710865
imdb_big,2,0.05,1.0,0.8,6,0.6314595412150239
imdb_big,2,0.05,1.0,0.8,8,0.6327199395008822
imdb_big,2,0.05,1.0,1.0,2,0.5758759768086715
imdb_big,2,0.05,1.0,1.0,4,0.6202419964708848
imdb_big,2,0.05,1.0,1.0,6,0.6313335013864381
imdb_big,2,0.05,1.0,1.0,8,0.6265439879001764
imdb_big,2,0.05,1.0,sqrt,2,0.5758759768086715
imdb_big,2,0.05,1.0,sqrt,4,0.6121754474413915
imdb_big,2,0.05,1.0,sqrt,6,0.6247794302999748
imdb_big,2,0.05,1.0,sqrt,8,0.6259137887572472
imdb_big,2,0.2,0.6,0.2,2,0.6121754474413915
imdb_big,2,0.2,0.6,0.2,4,0.6270481472145197
imdb_big,2,0.2,0.6,0.2,6,0.6233929921855307
imdb_big,2,0.2,0.6,0.2,8,0.6101588101840182
imdb_big,2,0.2,0.6,0.4,2,0.6139400050415932
imdb_big,2,0.2,0.6,0.4,4,0.6307033022435089
imdb_big,2,0.2,0.6,0.4,6,0.6325938996722964
imdb_big,2,0.2,0.6,0.4,8,0.6154524829846232
imdb_big,2,0.2,0.6,0.6,2,0.6154524829846232
imdb_big,2,0.2,0.6,0.6,4,0.6290647844718931
imdb_big,2,0.2,0.6,0.6,6,0.6265439879001764
imdb_big,2,0.2,0.6,0.6,8,0.610284850012604
imdb_big,2,0.2,0.6,0.8,2,0.611797327955634
imdb_big,2,0.2,0.6,0.8,4,0.6298210234434081
imdb_big,2,0.2,0.6,0.8,6,0.6226367532140157
imdb_big,2,0.2,0.6,0.8,8,0.6109150491555332
imdb_big,2,0.2,0.6,1.0,2,0.6154524829846232
imdb_big,2,0.2,0.6,1.0,4,0.6342324174439122
imdb_big,2,0.2,0.6,1.0,6,0.6267960675573481
imdb_big,2,0.2,0.6,1.0,8,0.6106629694983615
imdb_big,2,0.2,0.6,sqrt,2,0.6077640534408874
imdb_big,2,0.2,0.6,sqrt,4,0.6275523065288631
imdb_big,2,0.2,0.6,sqrt,6,0.6267960675573481
imdb_big,2,0.2,0.6,sqrt,8,0.614066044870179
imdb_big,2,0.2,0.8,0.2,2,0.6101588101840182
imdb_big,2,0.2,0.8,0.2,4,0.6273002268716914
imdb_big,2,0.2,0.8,0.2,6,0.6271741870431056
imdb_big,2,0.2,0.8,0.2,8,0.6143181245273507
imdb_big,2,0.2,0.8,0.4,2,0.6114192084698765
imdb_big,2,0.2,0.8,0.4,4,0.6307033022435089
imdb_big,2,0.2,0.8,0.4,6,0.6254096294429039
imdb_big,2,0.2,0.8,0.4,8,0.6152004033274515
imdb_big,2,0.2,0.8,0.6,2,0.6136879253844215
imdb_big,2,0.2,0.8,0.6,4,0.6308293420720947
imdb_big,2,0.2,0.8,0.6,6,0.6325938996722964
imdb_big,2,0.2,0.8,0.6,8,0.6167128812704815
imdb_big,2,0.2,0.8,0.8,2,0.6129316864129065
imdb_big,2,0.2,0.8,0.8,4,0.6324678598437106
imdb_big,2,0.2,0.8,0.8,6,0.6252835896143181
imdb_big,2,0.2,0.8,0.8,8,0.6128056465843207
imdb_big,2,0.2,0.8,1.0,2,0.6114192084698765
imdb_big,2,0.2,0.8,1.0,4,0.6299470632719939
imdb_big,2,0.2,0.8,1.0,6,0.6319637005293672
imdb_big,2,0.2,0.8,1.0,8,0.6177211998991682
imdb_big,2,0.2,0.8,sqrt,2,0.6068817746407865
imdb_big,2,0.2,0.8,sqrt,4,0.6254096294429039
imdb_big,2,0.2,0.8,sqrt,6,0.6269221073859339
imdb_big,2,0.2,0.8,sqrt,8,0.6145702041845224
imdb_big,2,0.2,1.0,0.2,2,0.6085202924124024
imdb_big,2,0.2,1.0,0.2,4,0.6278043861860347
imdb_big,2,0.2,1.0,0.2,6,0.6296949836148222
imdb_big,2,0.2,1.0,0.2,8,0.619359717670784
imdb_big,2,0.2,1.0,0.4,2,0.6090244517267457
imdb_big,2,0.2,1.0,0.4,4,0.6285606251575497
imdb_big,2,0.2,1.0,0.4,6,0.6266700277287622
imdb_big,2,0.2,1.0,0.4,8,0.6180993193849257
imdb_big,2,0.2,1.0,0.6,2,0.611041088984119
imdb_big,2,0.2,1.0,0.6,4,0.6308293420720947
imdb_big,2,0.2,1.0,0.6,6,0.6313335013864381
imdb_big,2,0.2,1.0,0.6,8,0.6198638769851273
imdb_big,2,0.2,1.0,0.8,2,0.6104108898411899
imdb_big,2,0.2,1.0,0.8,4,0.6300731031005797
imdb_big,2,0.2,1.0,0.8,6,0.6283085455003781
imdb_big,2,0.2,1.0,0.8,8,0.6183513990420973
imdb_big,2,0.2,1.0,1.0,2,0.6101588101840182
imdb_big,2,0.2,1.0,1.0,4,0.6294429039576506
imdb_big,2,0.2,1.0,1.0,6,0.6288127048147214
imdb_big,2,0.2,1.0,1.0,8,0.6241492311570457
imdb_big,2,0.2,1.0,sqrt,2,0.6063776153264432
imdb_big,2,0.2,1.0,sqrt,4,0.6261658684144189
imdb_big,2,0.2,1.0,sqrt,6,0.6254096294429039
imdb_big,2,0.2,1.0,sqrt,8,0.6244013108142173
imdb_big,2,0.4,0.6,0.2,2,0.617091000756239
imdb_big,2,0.4,0.6,0.2,4,0.6226367532140157
imdb_big,2,0.4,0.6,0.2,6,0.6010839425258382
imdb_big,2,0.4,0.6,0.2,8,0.5771363750945299
imdb_big,2,0.4,0.6,0.4,2,0.6204940761280565
imdb_big,2,0.4,0.6,0.4,4,0.6269221073859339
imdb_big,2,0.4,0.6,0.4,6,0.6145702041845224
imdb_big,2,0.4,0.6,0.4,8,0.5765061759516007
imdb_big,2,0.4,0.6,0.6,2,0.6202419964708848
imdb_big,2,0.4,0.6,0.6,4,0.6266700277287622
imdb_big,2,0.4,0.6,0.6,6,0.606503655155029
imdb_big,2,0.4,0.6,0.6,8,0.573985379379884
imdb_big,2,0.4,0.6,0.8,2,0.6213763549281573
imdb_big,2,0.4,0.6,0.8,4,0.6227627930426015
imdb_big,2,0.4,0.6,0.8,6,0.6002016637257374
imdb_big,2,0.4,0.6,0.8,8,0.5725989412654399
imdb_big,2,0.4,0.6,1.0,2,0.614822283841694
imdb_big,2,0.4,0.6,1.0,4,0.6244013108142173
imdb_big,2,0.4,0.6,1.0,6,0.6066296949836149
imdb_big,2,0.4,0.6,1.0,8,0.5772624149231157
imdb_big,2,0.4,0.6,sqrt,2,0.6141920846987649
imdb_big,2,0.4,0.6,sqrt,4,0.6232669523569448
imdb_big,2,0.4,0.6,sqrt,6,0.6043609780690699
imdb_big,2,0.4,0.6,sqrt,8,0.580035291152004
imdb_big,2,0.4,0.8,0.2,2,0.6165868414418957
imdb_big,2,0.4,0.8,0.2,4,0.6256617091000756
imdb_big,2,0.4,0.8,0.2,6,0.6124275270985632
imdb_big,2,0.4,0.8,0.2,8,0.5888580791530124
imdb_big,2,0.4,0.8,0.4,2,0.6203680362994707
imdb_big,2,0.4,0.8,0.4,4,0.6279304260146206
imdb_big,2,0.4,0.8,0.4,6,0.6052432568691707
imdb_big,2,0.4,0.8,0.4,8,0.5833123266952357
imdb_big,2,0.4,0.8,0.6,2,0.620115956642299
imdb_big,2,0.4,0.8,0.6,4,0.6265439879001764
imdb_big,2,0.4,0.8,0.6,6,0.6094025712125032
imdb_big,2,0.4,0.8,0.6,8,0.5858331232669524
imdb_big,2,0.4,0.8,0.8,2,0.617091000756239
imdb_big,2,0.4,0.8,0.8,4,0.6312074615578522
imdb_big,2,0.4,0.8,0.8,6,0.608772372069574
imdb_big,2,0.4,0.8,0.8,8,0.5873456012099824
imdb_big,2,0.4,0.8,1.0,2,0.6189815981850265
imdb_big,2,0.4,0.8,1.0,4,0.6334761784723972
imdb_big,2,0.4,0.8,1.0,6,0.6097806906982607
imdb_big,2,0.4,0.8,1.0,8,0.5882278800100832
imdb_big,2,0.4,0.8,sqrt,2,0.6138139652130074
imdb_big,2,0.4,0.8,sqrt,4,0.6247794302999748
imdb_big,2,0.4,0.8,sqrt,6,0.6066296949836149
imdb_big,2,0.4,0.8,sqrt,8,0.5873456012099824
imdb_big,2,0.4,1.0,0.2,2,0.617091000756239
imdb_big,2,0.4,1.0,0.2,4,0.6276783463574489
imdb_big,2,0.4,1.0,0.2,6,0.6172170405848248
imdb_big,2,0.4,1.0,0.2,8,0.596672548525334
imdb_big,2,0.4,1.0,0.4,2,0.6168389210990673
imdb_big,2,0.4,1.0,0.4,4,0.6304512225863372
imdb_big,2,0.4,1.0,0.4,6,0.6189815981850265
imdb_big,2,0.4,1.0,0.4,8,0.5907486765817999
imdb_big,2,0.4,1.0,0.6,2,0.617091000756239
imdb_big,2,0.4,1.0,0.6,4,0.6261658684144189
imdb_big,2,0.4,1.0,0.6,6,0.618603478699269
imdb_big,2,0.4,1.0,0.6,8,0.5916309553819007
imdb_big,2,0.4,1.0,0.8,2,0.6183513990420973
imdb_big,2,0.4,1.0,0.8,4,0.6273002268716914
imdb_big,2,0.4,1.0,0.8,6,0.6143181245273507
imdb_big,2,0.4,1.0,0.8,8,0.5933955129821024
imdb_big,2,0.4,1.0,1.0,2,0.6175951600705823
imdb_big,2,0.4,1.0,1.0,4,0.6290647844718931
imdb_big,2,0.4,1.0,1.0,6,0.611797327955634
imdb_big,2,0.4,1.0,1.0,8,0.5970506680110915
imdb_big,2,0.4,1.0,sqrt,2,0.6144441643559365
imdb_big,2,0.4,1.0,sqrt,4,0.6294429039576506
imdb_big,2,0.4,1.0,sqrt,6,0.6160826821275524
imdb_big,2,0.4,1.0,sqrt,8,0.5946559112679607
imdb_big,2,0.6,0.6,0.2,2,0.6153264431560374
imdb_big,2,0.6,0.6,0.2,4,0.6131837660700782
imdb_big,2,0.6,0.6,0.2,6,0.5872195613813965
imdb_big,2,0.6,0.6,0.2,8,0.5397025460045375
imdb_big,2,0.6,0.6,0.4,2,0.6194857574993698
imdb_big,2,0.6,0.6,0.4,4,0.6179732795563398
imdb_big,2,0.6,0.6,0.4,6,0.5787748928661457
imdb_big,2,0.6,0.6,0.4,8,0.5303755986891858
imdb_big,2,0.6,0.6,0.6,2,0.6236450718427023
imdb_big,2,0.6,0.6,0.6,4,0.6123014872699774
imdb_big,2,0.6,0.6,0.6,6,0.5768842954373582
imdb_big,2,0.6,0.6,0.6,8,0.53932442651878
imdb_big,2,0.6,0.6,0.8,2,0.6206201159566423
imdb_big,2,0.6,0.6,0.8,4,0.6168389210990673
imdb_big,2,0.6,0.6,0.8,6,0.576254096294429
imdb_big,2,0.6,0.6,0.8,8,0.5410889841189817
imdb_big,2,0.6,0.6,1.0,2,0.6226367532140157
imdb_big,2,0.6,0.6,1.0,4,0.6116712881270482
imdb_big,2,0.6,0.6,1.0,6,0.5729770607511974
imdb_big,2,0.6,0.6,1.0,8,0.5386942273758508
imdb_big,2,0.6,0.6,sqrt,2,0.6162087219561382
imdb_big,2,0.6,0.6,sqrt,4,0.6130577262414924
imdb_big,2,0.6,0.6,sqrt,6,0.5828081673808924
imdb_big,2,0.6,0.6,sqrt,8,0.5487774136627174
imdb_big,2,0.6,0.8,0.2,2,0.6153264431560374
imdb_big,2,0.6,0.8,0.2,4,0.620115956642299
imdb_big,2,0.6,0.8,0.2,6,0.5903705570960424
imdb_big,2,0.6,0.8,0.2,8,0.5526846483488782
imdb_big,2,0.6,0.8,0.4,2,0.6199899168137132
imdb_big,2,0.6,0.8,0.4,4,0.6207461557852282
imdb_big,2,0.6,0.8,0.4,6,0.5932694731535165
imdb_big,2,0.6,0.8,0.4,8,0.5549533652634232
imdb_big,2,0.6,0.8,0.6,2,0.6215023947567432
imdb_big,2,0.6,0.8,0.6,4,0.6187295185278548
imdb_big,2,0.6,0.8,0.6,6,0.5817998487522057
imdb_big,2,0.6,0.8,0.6,8,0.561885555835644
imdb_big,2,0.6,0.8,0.8,2,0.618603478699269
imdb_big,2,0.6,0.8,0.8,4,0.6169649609276532
imdb_big,2,0.6,0.8,0.8,6,0.589866397781699
imdb_big,2,0.6,0.8,0.8,8,0.5584824804638265
imdb_big,2,0.6,0.8,1.0,2,0.6220065540710865
imdb_big,2,0.6,0.8,1.0,4,0.6180993193849257
imdb_big,2,0.6,0.8,1.0,6,0.581547769095034
imdb_big,2,0.6,0.8,1.0,8,0.5562137635492815
imdb_big,2,0.6,0.8,sqrt,2,0.6139400050415932
imdb_big,2,0.6,0.8,sqrt,4,0.6173430804134107
imdb_big,2,0.6,0.8,sqrt,6,0.589866397781699
imdb_big,2,0.6,0.8,sqrt,8,0.5660448701789765
imdb_big,2,0.6,1.0,0.2,2,0.6179732795563398
imdb_big,2,0.6,1.0,0.2,4,0.6245273506428032
imdb_big,2,0.6,1.0,0.2,6,0.5961683892109907
imdb_big,2,0.6,1.0,0.2,8,0.5712125031509957
imdb_big,2,0.6,1.0,0.4,2,0.619359717670784
imdb_big,2,0.6,1.0,0.4,4,0.6242752709856315
imdb_big,2,0.6,1.0,0.4,6,0.5975548273254349
imdb_big,2,0.6,1.0,0.4,8,0.570204184522309
imdb_big,2,0.6,1.0,0.6,2,0.6206201159566423
imdb_big,2,0.6,1.0,0.6,4,0.622384673556844
imdb_big,2,0.6,1.0,0.6,6,0.5903705570960424
imdb_big,2,0.6,1.0,0.6,8,0.5640282329216032
imdb_big,2,0.6,1.0,0.8,2,0.6196117973279557
imdb_big,2,0.6,1.0,0.8,4,0.6222586337282582
imdb_big,2,0.6,1.0,0.8,6,0.5960423493824049
imdb_big,2,0.6,1.0,0.8,8,0.5662969498361482
imdb_big,2,0.6,1.0,1.0,2,0.6222586337282582
imdb_big,2,0.6,1.0,1.0,4,0.6197378371565415
imdb_big,2,0.6,1.0,1.0,6,0.5947819510965465
imdb_big,2,0.6,1.0,1.0,8,0.5652886312074615
imdb_big,2,0.6,1.0,sqrt,2,0.6174691202419965
imdb_big,2,0.6,1.0,sqrt,4,0.6232669523569448
imdb_big,2,0.6,1.0,sqrt,6,0.603478699268969
imdb_big,2,0.6,1.0,sqrt,8,0.5778926140660449
imdb_big,3,0.05,0.6,0.2,2,0.5760020166372574
imdb_big,3,0.05,0.6,0.2,4,0.6126796067557349
imdb_big,3,0.05,0.6,0.2,6,0.6260398285858331
imdb_big,3,0.05,0.6,0.2,8,0.6279304260146206
imdb_big,3,0.05,0.6,0.4,2,0.5761280564658432
imdb_big,3,0.05,0.6,0.4,4,0.6199899168137132
imdb_big,3,0.05,0.6,0.4,6,0.6304512225863372
imdb_big,3,0.05,0.6,0.4,8,0.6323418200151247
imdb_big,3,0.05,0.6,0.6,2,0.5761280564658432
imdb_big,3,0.05,0.6,0.6,4,0.6218805142425007
imdb_big,3,0.05,0.6,0.6,6,0.6329720191580539
imdb_big,3,0.05,0.6,0.6,8,0.6336022183009831
imdb_big,3,0.05,0.6,0.8,2,0.5761280564658432
imdb_big,3,0.05,0.6,0.8,4,0.6192336778421982
imdb_big,3,0.05,0.6,0.8,6,0.6309553819006806
imdb_big,3,0.05,0.6,0.8,8,0.6333501386438114
imdb_big,3,0.05,0.6,1.0,2,0.576254096294429
imdb_big,3,0.05,0.6,1.0,4,0.6217544744139148
imdb_big,3,0.05,0.6,1.0,6,0.6320897403579531
imdb_big,3,0.05,0.6,1.0,8,0.6317116208721956
imdb_big,3,0.05,0.6,sqrt,2,0.5758759768086715
imdb_big,3,0.05,0.6,sqrt,4,0.6109150491555332
imdb_big,3,0.05,0.6,sqrt,6,0.6256617091000756
imdb_big,3,0.05,0.6,sqrt,8,0.6279304260146206
imdb_big,3,0.05,0.8,0.2,2,0.5758759768086715
imdb_big,3,0.05,0.8,0.2,4,0.6134358457272499
imdb_big,3,0.05,0.8,0.2,6,0.623140912528359
imdb_big,3,0.05,0.8,0.2,8,0.6313335013864381
imdb_big,3,0.05,0.8,0.4,2,0.5761280564658432
imdb_big,3,0.05,0.8,0.4,4,0.6189815981850265
imdb_big,3,0.05,0.8,0.4,6,0.6294429039576506
imdb_big,3,0.05,0.8,0.4,8,0.6307033022435089
imdb_big,3,0.05,0.8,0.6,2,0.5761280564658432
imdb_big,3,0.05,0.8,0.6,4,0.6192336778421982
imdb_big,3,0.05,0.8,0.6,6,0.6296949836148222
imdb_big,3,0.05,0.8,0.6,8,0.6333501386438114
imdb_big,3,0.05,0.8,0.8,2,0.5760020166372574
imdb_big,3,0.05,0.8,0.8,4,0.621628434585329
imdb_big,3,0.05,0.8,0.8,6,0.6314595412150239
imdb_big,3,0.05,0.8,0.8,8,0.6337282581295689
imdb_big,3,0.05,0.8,1.0,2,0.576254096294429
imdb_big,3,0.05,0.8,1.0,4,0.621628434585329
imdb_big,3,0.05,0.8,1.0,6,0.6325938996722964
imdb_big,3,0.05,0.8,1.0,8,0.6329720191580539
imdb_big,3,0.05,0.8,sqrt,2,0.5760020166372574
imdb_big,3,0.05,0.8,sqrt,4,0.6104108898411899
imdb_big,3,0.05,0.8,sqrt,6,0.6235190320141165
imdb_big,3,0.05,0.8,sqrt,8,0.6254096294429039
imdb_big,3,0.05,1.0,0.2,2,0.5758759768086715
imdb_big,3,0.05,1.0,0.2,4,0.6143181245273507
imdb_big,3,0.05,1.0,0.2,6,0.6261658684144189
imdb_big,3,0.05,1.0,0.2,8,0.6310814217292664
imdb_big,3,0.05,1.0,0.4,2,0.5761280564658432
imdb_big,3,0.05,1.0,0.4,4,0.6179732795563398
imdb_big,3,0.05,1.0,0.4,6,0.6310814217292664
imdb_big,3,0.05,1.0,0.4,8,0.6320897403579531
imdb_big,3,0.05,1.0,0.6,2,0.5760020166372574
imdb_big,3,0.05,1.0,0.6,4,0.6204940761280565
imdb_big,3,0.05,1.0,0.6,6,0.6310814217292664
imdb_big,3,0.05,1.0,0.6,8,0.6320897403579531
imdb_big,3,0.05,1.0,0.8,2,0.5761280564658432
imdb_big,3,0.05,1.0,0.8,4,0.619359717670784
imdb_big,3,0.05,1.0,0.8,6,0.6299470632719939
imdb_big,3,0.05,1.0,0.8,8,0.6307033022435089
imdb_big,3,0.05,1.0,1.0,2,0.5761280564658432
imdb_big,3,0.05,1.0,1.0,4,0.6194857574993698
imdb_big,3,0.05,1.0,1.0,6,0.6288127048147214
imdb_big,3,0.05,1.0,1.0,8,0.6310814217292664
imdb_big,3,0.05,1.0,sqrt,2,0.5758759768086715
imdb_big,3,0.05,1.0,sqrt,4,0.6104108898411899
imdb_big,3,0.05,1.0,sqrt,6,0.6244013108142173
imdb_big,3,0.05,1.0,sqrt,8,0.6290647844718931
imdb_big,3,0.2,0.6,0.2,2,0.6083942525838165
imdb_big,3,0.2,0.6,0.2,4,0.6283085455003781
imdb_big,3,0.2,0.6,0.2,6,0.6293168641290647
imdb_big,3,0.2,0.6,0.2,8,0.6160826821275524
imdb_big,3,0.2,0.6,0.4,2,0.6128056465843207
imdb_big,3,0.2,0.6,0.4,4,0.6290647844718931
imdb_big,3,0.2,0.6,0.4,6,0.6264179480715906
imdb_big,3,0.2,0.6,0.4,8,0.6114192084698765
imdb_big,3,0.2,0.6,0.6,2,0.6153264431560374
imdb_big,3,0.2,0.6,0.6,4,0.6309553819006806
imdb_big,3,0.2,0.6,0.6,6,0.6250315099571464
imdb_big,3,0.2,0.6,0.6,8,0.617091000756239
imdb_big,3,0.2,0.6,0.8,2,0.6138139652130074
imdb_big,3,0.2,0.6,0.8,4,0.6328459793294681
imdb_big,3,0.2,0.6,0.8,6,0.6240231913284598
imdb_big,3,0.2,0.6,0.8,8,0.6109150491555332
imdb_big,3,0.2,0.6,1.0,2,0.612553566927149
imdb_big,3,0.2,0.6,1.0,4,0.6304512225863372
imdb_big,3,0.2,0.6,1.0,6,0.6283085455003781
imdb_big,3,0.2,0.6,1.0,8,0.6094025712125032
imdb_big,3,0.2,0.6,sqrt,2,0.6063776153264432
imdb_big,3,0.2,0.6,sqrt,4,0.6283085455003781
imdb_big,3,0.2,0.6,sqrt,6,0.6300731031005797
imdb_big,3,0.2,0.6,sqrt,8,0.6099067305268465
imdb_big,3,0.2,0.8,0.2,2,0.6101588101840182
imdb_big,3,0.2,0.8,0.2,4,0.6275523065288631
imdb_big,3,0.2,0.8,0.2,6,0.6293168641290647
imdb_big,3,0.2,0.8,0.2,8,0.6136879253844215
imdb_big,3,0.2,0.8,0.4,2,0.6126796067557349
imdb_big,3,0.2,0.8,0.4,4,0.6332240988152256
imdb_big,3,0.2,0.8,0.4,6,0.6288127048147214
imdb_big,3,0.2,0.8,0.4,8,0.619359717670784
imdb_big,3,0.2,0.8,0.6,2,0.6130577262414924
imdb_big,3,0.2,0.8,0.6,4,0.6368792538442147
imdb_big,3,0.2,0.8,0.6,6,0.6288127048147214
imdb_big,3,0.2,0.8,0.6,8,0.6159566422989665
imdb_big,3,0.2,0.8,0.8,2,0.6139400050415932
imdb_big,3,0.2,0.8,0.8,4,0.6346105369296697
imdb_big,3,0.2,0.8,0.8,6,0.6328459793294681
imdb_big,3,0.2,0.8,0.8,8,0.6169649609276532
imdb_big,3,0.2,0.8,1.0,2,0.6121754474413915
imdb_big,3,0.2,0.8,1.0,4,0.6334761784723972
imdb_big,3,0.2,0.8,1.0,6,0.6293168641290647
imdb_big,3,0.2,0.8,1.0,8,0.6222586337282582
imdb_big,3,0.2,0.8,sqrt,2,0.6071338542979582
imdb_big,3,0.2,0.8,sqrt,4,0.6312074615578522
imdb_big,3,0.2,0.8,sqrt,6,0.6281825056717922
imdb_big,3,0.2,0.8,sqrt,8,0.6146962440131082
imdb_big,3,0.2,1.0,0.2,2,0.609528611041089
imdb_big,3,0.2,1.0,0.2,4,0.6296949836148222
imdb_big,3,0.2,1.0,0.2,6,0.6291908243004789
imdb_big,3,0.2,1.0,0.2,8,0.6230148726997732
imdb_big,3,0.2,1.0,0.4,2,0.6101588101840182
imdb_big,3,0.2,1.0,0.4,4,0.6296949836148222
imdb_big,3,0.2,1.0,0.4,6,0.6249054701285607
imdb_big,3,0.2,1.0,0.4,8,0.6192336778421982
imdb_big,3,0.2,1.0,0.6,2,0.608772372069574
imdb_big,3,0.2,1.0,0.6,4,0.6320897403579531
imdb_big,3,0.2,1.0,0.6,6,0.6307033022435089
imdb_big,3,0.2,1.0,0.6,8,0.6164608016133099
imdb_big,3,0.2,1.0,0.8,2,0.6104108898411899
imdb_big,3,0.2,1.0,0.8,4,0.6325938996722964
imdb_big,3,0.2,1.0,0.8,6,0.6314595412150239
imdb_big,3,0.2,1.0,0.8,8,0.6226367532140157
imdb_big,3,0.2,1.0,1.0,2,0.6099067305268465
imdb_big,3,0.2,1.0,1.0,4,0.6322157801865389
imdb_big,3,0.2,1.0,1.0,6,0.6315855810436097
imdb_big,3,0.2,1.0,1.0,8,0.6204940761280565
imdb_big,3,0.2,1.0,sqrt,2,0.6073859339551299
imdb_big,3,0.2,1.0,sqrt,4,0.6281825056717922
imdb_big,3,0.2,1.0,sqrt,6,0.6275523065288631
imdb_big,3,0.2,1.0,sqrt,8,0.6206201159566423
imdb_big,3,0.4,0.6,0.2,2,0.617847239727754
imdb_big,3,0.4,0.6,0.2,4,0.624653390471389
imdb_big,3,0.4,0.6,0.2,6,0.6036047390975549
imdb_big,3,0.4,0.6,0.2,8,0.5715906226367532
imdb_big,3,0.4,0.6,0.4,2,0.6183513990420973
imdb_big,3,0.4,0.6,0.4,4,0.6260398285858331
imdb_big,3,0.4,0.6,0.4,6,0.6022183009831107
imdb_big,3,0.4,0.6,0.4,8,0.5723468616082682
imdb_big,3,0.4,0.6,0.6,2,0.6222586337282582
imdb_big,3,0.4,0.6,0.6,4,0.6280564658432064
imdb_big,3,0.4,0.6,0.6,6,0.6053692966977565
imdb_big,3,0.4,0.6,0.6,8,0.5676833879505924
imdb_big,3,0.4,0.6,0.8,2,0.6221325938996723
imdb_big,3,0.4,0.6,0.8,4,0.6257877489286614
imdb_big,3,0.4,0.6,0.8,6,0.6003277035543232
imdb_big,3,0.4,0.6,0.8,8,0.5738593395512982
imdb_big,3,0.4,0.6,1.0,2,0.6226367532140157
imdb_big,3,0.4,0.6,1.0,4,0.6260398285858331
imdb_big,3,0.4,0.6,1.0,6,0.601966221325939
imdb_big,3,0.4,0.6,1.0,8,0.5736072598941265
imdb_big,3,0.4,0.6,sqrt,2,0.6165868414418957
imdb_big,3,0.4,0.6,sqrt,4,0.6244013108142173
imdb_big,3,0.4,0.6,sqrt,6,0.6053692966977565
imdb_big,3,0.4,0.6,sqrt,8,0.5789009326947315
imdb_big,3,0.4,0.8,0.2,2,0.6172170405848248
imdb_big,3,0.4,0.8,0.2,4,0.6262919082430047
imdb_big,3,0.4,0.8,0.2,6,0.6124275270985632
imdb_big,3,0.4,0.8,0.2,8,0.5886059994958407
imdb_big,3,0.4,0.8,0.4,2,0.6198638769851273
imdb_big,3,0.4,0.8,0.4,4,0.6290647844718931
imdb_big,3,0.4,0.8,0.4,6,0.611041088984119
imdb_big,3,0.4,0.8,0.4,8,0.5884799596672549
imdb_big,3,0.4,0.8,0.6,2,0.6207461557852282
imdb_big,3,0.4,0.8,0.6,4,0.6301991429291656
imdb_big,3,0.4,0.8,0.6,6,0.6063776153264432
imdb_big,3,0.4,0.8,0.6,8,0.5894882782959415
imdb_big,3,0.4,0.8,0.8,2,0.6188555583564407
imdb_big,3,0.4,0.8,0.8,4,0.6254096294429039
imdb_big,3,0.4,0.8,0.8,6,0.6085202924124024
imdb_big,3,0.4,0.8,0.8,8,0.5833123266952357
